PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,PX_ROUND_LOT_SIZE,FUT_CONTRACT_SIZE_REALTIME,FUT_TICK_SIZE
1858 HK Equity,1858,Hong Kong,HKD,BBG007QRX795,BVVPXP6,CNE100001TP1,,22.600000,68920.000000,433.251040,15,1512,151213,,Common Stock,200,,
185 HK Equity,185,Hong Kong,HKD,BBG000BBDPV8,B1VL1X8,HK0185013379,,0.255000,332611.800000,1575.089092,14,1415,141511,,Common Stock,10000,,
1862 HK Equity,1862,Hong Kong,HKD,BBG005G9T1P0,BFWGXL2,KYG5138W1069,,2.930000,3215025.000000,4158.083754,14,1415,141510,,Common Stock,1000,,
1863 HK Equity,1863,Hong Kong,HKD,BBG000Q6ZQ83,BD04RS9,KYG2133P1037,,1.370000,0.000000,1168.079084,11,1110,111011,11101112,Common Stock,1000,,
1866 HK Equity,1866,Hong Kong,HKD,BBG000W4HD35,B4WMJZ9,SG1V07936171,,3.330000,394350.000000,3350.582730,17,1710,171010,17101012,Common Stock,1000,,
1868 HK Equity,1868,Hong Kong,HKD,BBG000BHB4H0,B1HP6G2,KYG642571015,,0.760000,94625.000000,1592.878997,16,1611,161110,16111012,Common Stock,2000,,
186 HK Equity,186,Hong Kong,HKD,BBG000BDXS19,BG311L9,BMG652161065,,1.050000,77403.350000,5766.844533,11,1119,111912,,Common Stock,30000,,
1878 HK Equity,1878,Hong Kong,HKD,BBG000PWNFX6,B3PL901,CA8443751059,844375105,0.950000,44150.000000,259.016301,17,1714,171410,17141012,Common Stock,50,,
187 HK Equity,187,Hong Kong,HKD,BBG000BD89X4,6089531,CNE100000270,,1.820000,107700.000000,182.000000,16,1613,161310,16131016,Common Stock,2000,,
1881 HK Equity,1881,Hong Kong,HKD,BBG000C1ZY55,B1VMDH9,HK1881037571,,2.310000,413239.200000,7524.666047,14,1415,141511,14151111,REIT,1000,,
1882 HK Equity,1882,Hong Kong,HKD,BBG000BK8QL3,B1L2RC2,KYG4232C1087,,18.040000,1599202.000000,28791.840000,16,1612,161215,16121513,Common Stock,1000,,
1883 HK Equity,1883,Hong Kong,HKD,BBG000BRL1M7,B1VKZ88,HK1883037637,,2.190000,3242875.000000,7812.244479,10,1011,101110,10111010,Common Stock,1000,,
1884 HK Equity,1884,Hong Kong,HKD,BBG005LZF947,BH0VXG8,KYG3085F1019,,0.650000,605000.000000,357.500000,11,1114,111413,11141312,Common Stock,4000,,
1885 HK Equity,1885,Hong Kong,HKD,BBG005SBV231,BH7T2Y6,KYG216171085,,2.100000,1240800.000000,2100.000000,17,1711,171111,,Common Stock,4000,,
1886 HK Equity,1886,Hong Kong,HKD,BBG000QQDLB0,B1QHDZ7,KYG211231074,,2.020000,0.000000,5396.873176,12,1210,121012,12101211,Common Stock,500,,
1888 HK Equity,1888,Hong Kong,HKD,BBG000K4RHB9,B1HHFV6,KYG5257K1076,,9.360000,5477055.000000,28838.160000,17,1710,171012,17101211,Common Stock,500,,
1889 HK Equity,1889,Hong Kong,HKD,BBG000QQCTQ8,BD8GZ50,KYG7785S1075,,0.425000,12377880.000000,1303.569562,15,1510,151012,,Common Stock,2500,,
188 HK Equity,188,Hong Kong,HKD,BBG000D0BT08,B4RCFJ0,BMG8587P1014,,0.093000,1488500.000000,641.851692,14,1413,141310,,Common Stock,10000,,
1898 HK Equity,1898,Hong Kong,HKD,BBG000NYJKS4,B1JNK84,CNE100000528,,3.220000,8793676.000000,13223.454860,13,1310,131016,13101610,Common Stock,1000,,
1899 HK Equity,1899,Hong Kong,HKD,BBG000BYV935,B1L3WW0,KYG9827V1068,,2.490000,4165888.000000,3745.908869,11,1110,111011,11101112,Common Stock,1000,,
189 HK Equity,189,Hong Kong,HKD,BBG000QWCMP1,B29MXW3,KYG2816P1072,,6.480000,8281062.000000,13683.747668,17,1710,171011,,Common Stock,1000,,
18 HK Equity,18,Hong Kong,HKD,BBG000BDYHP6,6661490,HK0018000155,,0.930000,293461.100000,2230.063645,10,1010,101013,10101310,Common Stock,2000,,
1900 HK Equity,1900,Hong Kong,HKD,BBG000R43DR0,B5W8385,KYG2161M1050,,0.295000,369691.800000,487.937336,18,1812,181211,18121116,Common Stock,1000,,
1908 HK Equity,1908,Hong Kong,HKD,BBG003P5ZQ80,BZBY9R5,KYG3165D1097,,7.630000,1562600.000000,5607.018004,11,1112,111210,,Common Stock,1000,,
190 HK Equity,190,Hong Kong,HKD,BBG000BDXQD0,BD5F7F4,BMG4516H1795,,6.810000,151518.400000,3601.361215,14,1415,141510,,Common Stock,1000,,
1910 HK Equity,1910,Hong Kong,HKD,BBG001QJL254,B4Q1532,LU0633102719,,31.050000,4108942.000000,44407.899684,11,1110,111010,11101012,Common Stock,300,,
1913 HK Equity,1913,Hong Kong,HKD,BBG001736ST4,B4PFFW4,IT0003874101,,38.550000,1190266.000000,98642.665200,11,1110,111010,,Common Stock,100,,
1916 HK Equity,1916,Hong Kong,HKD,BBG00L4QNQ71,BFFVV65,CNE1000031B3,,6.400000,341900.000000,8611.200000,14,1411,141111,,Common Stock,500,,
1918 HK Equity,1918,Hong Kong,HKD,BBG000PZ8SG7,B4XRPN3,KYG8569A1067,,25.350000,29721890.000000,111607.258848,14,1415,141510,,Common Stock,1000,,
1919 HK Equity,1919,Hong Kong,HKD,BBG000C5K5V6,B0B8Z18,CNE1000002J7,,3.350000,9679115.000000,8645.010000,16,1617,161712,16171211,Common Stock,500,,
191 HK Equity,191,Hong Kong,HKD,BBG000BDXW65,BF99WX9,HK0000356805,,11.340000,29891.400000,4367.461030,14,1415,141510,,Common Stock,1000,,
1928 HK Equity,1928,Hong Kong,HKD,BBG000PSNMN1,B5B23W2,KYG7800X1079,,41.500000,13692030.000000,335334.379377,11,1116,111610,11161010,Common Stock,400,,
1929 HK Equity,1929,Hong Kong,HKD,BBG00299NPM1,B4R39F7,KYG211461085,,8.620000,7951229.000000,86200.000000,11,1120,112016,11201610,Common Stock,200,,
1932 HK Equity,1932,Hong Kong,HKD,BBG00GZSSNQ5,BZ982S1,KYG2R5391062,,0.495000,206007.000000,495.000000,17,1710,171012,17101221,Common Stock,4000,,
1933 HK Equity,1933,Hong Kong,HKD,BBG00K1WK849,BFM75R5,KYG675611035,,0.800000,318600.000000,304.857600,18,1814,181410,,Common Stock,4000,,
1938 HK Equity,1938,Hong Kong,HKD,BBG000Q7VTN2,B3MZWN0,KYG212331048,,0.670000,318950.000000,677.465140,17,1714,171412,17141211,Common Stock,1000,,
193 HK Equity,193,Hong Kong,HKD,BBG000BF1D49,B0TP5H7,HK0000063625,,0.088000,1523612.000000,342.034105,11,1116,111612,11161210,Common Stock,15000,,
